sentence_hash	sentence_level_stance
537f6934ed292bc6d5a196dc52778fe4	non
fc24270a5821d0037eeefd9c0e1462da	non
dc9ddd32e4c3f6bd91d37d3e5305491c	non
41c1beb1ea9d526c0ecadb7c6fa03b06	non
cf8d55918b0236d7ab0b08a72c95ec46	non
372328ed813a70741825d9abaa14cb91	non
3d5ec58c0853aac72d728850214df262	non
e28acb61ab88d2e8710f2ae95f3206b8	non
e77ce10bf6a95179d4900502bc7f93ed	non
d3e75e4bc4778c9ba600438beaae52c6	non
04558a2bc43efd2e79e7c27a9ee9aacf	non
5d0ce416b3fbb2d557455f13a3f1ef64	non
b5398cfdf4a368b8e8dfb644e387f7e6	non
7f860c19c663fee4a7e8117a869c361e	non
5218b8627278f934a215d701f62b888b	non
9ac791da991e641847ed2e9a186c38d4	non
d9c0487c0d989f39932a4e4170c55469	non
16f809e364dff5a3e1cad431739ef444	non
10dbaa4a399378e099422beef071d846	non
3d3b7826c43fc4a0bb3d98cb0d4230af	non
26a29fbd186d919b438dfdbed8d61662	non
83e909971c810ebcdd643c9dbdca7d22	non
769131eaf7a24c76c6726d5d3c8dd02b	non
8f0c9269c2041b21e1405137bb783c3e	non
440d74777ba6743ec78ef11bc289c8f8	non
fc99f8ebd68c1d4c15fcbcdd5b7dc772	non
ced4b0c83224ce6c6e079f6ae4aa1d82	non
22db6c597c7a21828068a9e0f187b523	non
85dd445e5374b51d552a364a83d1f4fe	non
9f41d81fc726be75dfcc9e0fe92c9288	non
54e7bc39dfc16438c67994d1c2a5cfef	non
8d9faba1265cd8f194d7f24d664148dd	non
1f3300b843bde21d263fd3bffd040dd4	non
a101c02f8c8e1975b5fb713a0850a9aa	non
0665c585242591c3eb2475f243c4f6c8	non
8feba75368f74801f0051170e5d80f09	non
3e9d71c31d49b3cf8d327a623b9509ba	non
1b2d8bc9876d1b11095371f32ced94fd	non
e4b9d8f9d6ed974ca04a9ea40d7e68cb	non
9dc888045655647c3cb8d750e8bff9a1	non
f57b41c919f20309d28ee646ca12c455	non
3302cdf1ef82a3367ea92276f46b8de3	non
34e1a65467a944c0e6837d60ea471a41	non
0dfdf4da2fcbf56336b7e2b16f37e18b	non
d98ad26b9dc89b08b4b6bef70c9d63fe	non
07c5d0e10272c277e99f3efdc15a38bc	non
d17afbdf6e7b8d6093a9d1fafe8ec103	non
e2e22d6d5bd14300e23e1289160bb0eb	non
cb96c86c0e50f60721d8adbec3e6630a	non
78d4967b881895c1904844abad2485e3	non
fdac791a317067447fd6616c6867a56d	non
2aba9e0a706aeb7dfb2f0141ed69d6d3	non
fe6ea45e35d1e328c587cc256d817063	non
7070767bcf7b29b5cf110b6d502c0f9b	non
cf2014527aa6da8fef81516239c0a9a7	non
09fb3ff4904ad58699db5628c6c24c45	non
6e2ed98cad5d3fed6b6ff776accfa620	non
d83c778acfce66e8bfe2f9cfca97e3c1	non
5a5c6637365fdfef8cb846d6b1a6388f	non
9fc48164adb0d7a31fbf092f0544e937	non
eccd00b3415ceb1613a2e1864b9e47d0	non
9d4837535e7d4a8b001e29ae3aededed	non
82d0760ba56fdcdafcb088469a0f393b	non
307a6074685f97e2ddbc92088e1bcfa5	non
82932254624fe4995c4319fb3e019e9a	non
82bb5ad917f63b517c217eea0af6f56f	non
c603b6d85e51edc0e4065910a6ecafe7	non
ec2ba90a01d374399827a9f66cd1a7a3	non
74dd30d7a9e27a824717163875c26661	non
2be99f3308e48115fc18a2a435a240a3	non
ca7c236559626f6f063fbc7d220f6a7e	non
2181945a6c3af28a0df84289521f0ea1	non
45957d9d80a1be9a867000a161f5e6d8	non
036befe5405b4b4ae3bc152d2f592f02	non
335af4c07508a89faa1776a15946f92a	non
2661233c323fede57a02ce7ef71e55b0	non
30fdb64a2eb84de438b8bd43ca0d6fb0	non
968a57e5360d5725cca74eeffc61cf8c	non
2673d38eb3b801ff2f882dba4b544716	non
c932e0fa8d6abf2c4bc7f4f9f1066e5e	non
eb6b2c37e4695cfc1ac84d2cd4f40b36	non
bcff8913da6e038a19abcbdad321251b	non
46b2ef9fb0987a4d58cf20175d8d481f	non
d2a12b526e0c82b69aad4932a04e10e8	non
69d496d270d778bbe89ee5210101612e	non
551a5676082b6a5a9199221ff11f4c1e	non
fa2e985c757a6e1523e13c4cf6599924	non
05416f8c3739449d3c3810cd3cc00cef	non
683b70cd0afbe6ca369f0e2f5631fc1a	non
e31945df1f9033e48013e415e654b2fd	non
bc1998d83a8c892e034782bf1411cef3	non
88b1dbe7ee0d6ea2852692be185982fa	non
cc7a685a3601ba1f72e45d2795263b75	non
926b189455f97ceaea8b847f97c42d63	non
3144e1f366d1b1448691680c8fa8da3d	non
79ab63d92e17ee9e5a544d7b992a8f10	non
9a2fc2f60f41d72766f0c57f571455b3	non
5e7f40d2b2e58625c652f91ba28f900c	non
e5650d2b0f70ad67a5dc9490f48eaec0	non
e5c4c367b4edf742a9091697c0fcc8a9	non
927c5ef2cfe5a867b369fc7776effaf6	non
bade93f771747582ec6f5bd98d570592	non
04ffe64588fa6fc4d13b172016d375ed	non
a83878efb16015a18d8f1e8c0c60e7b2	non
451aa987b0871d5a642f8fc533721417	non
a99214f37f2786ccb27c4212534baae5	non
3f9567e802fa459769959a1c0d88cde8	non
613d691abdf837988bbae3ca9a8a1e5a	non
c42cd250ed5bc0609407a5973cc7d14c	non
b5641b95eee9961457dedb3a80577c44	non
adf27dc582360aa9ea0b4f9fccd9e1d4	non
cef61db2ed5761f7ca97c323649373d0	non
ce100c00ead500d167da083de1470f41	non
7c56798901d9ab3cd228e557f0623f6a	non
14df93082702c8f76614aa2936294e1d	non
d45d444aaa665942fde224abb258d72d	non
b1f67226a81bf9a9412e2bf9776dd2df	non
b434c019933c51caaa11ae6a2e274035	non
43bafd9e8775751c84e2d27a600a6bba	non
c988e98e2fd0f8e155abd81255c24b22	non
302c4216eb76336f2d40244f5dfcbef9	non
03e382a24091cd4ccff5aa33460e1f1c	non
edc0c7842150e61a795396b728761c2b	non
316e38708d484e5ddbe4dc953f2bb23c	non
1513609623cc7cfced73c58ef920ba4e	non
fd0b7724e73105eb6f7e3cb4f36f9c05	non
18714a03c978d9f0f2971b51d6433577	non
7856bcc2733ad09bb55a7a5816544192	non
af480bf297a1d59f01064a9f715a2cd2	non
82abf4b66f6127f1afc1d9cdeb999ac9	non
8aa95e759365d1501838ae0ed3f6c760	non
5143e8ee8cbadee13651bc42e22aa202	non
6a8d7a8a390ac75d9adbcff40704333a	non
473b0fefafa07528dff7db0f0dfbedb1	non
098467ab23c7f6b9392dd17b8bcc41e2	non
270d380782a2f12f610f4c931fe697c3	non
666182cfca91c2f871615535c3ca1da8	non
4424540a2de9d486a4a2863c996d015e	non
a83834f62b87e4e5b44c9b69f2d920db	non
cef344e5b9098fe6bbdce0d35ab9bc0e	non
5f68757bb1a47f2f864095ff80dc00be	non
f6231d61ecef08be592e14c827839b90	non
b650fd20e1ae838d19c204cbd9c6657e	non
420cf8f80f7cdd25930a0b7ecc32af97	non
19f215774b9a760fbbd3bae89b13c49b	non
d2fbce0a08b559413ad0ab443cb90060	non
601a392baae0a9d5130d26c1f854fa38	non
bc1c43d6b03f4497c08076b70fe5eac4	non
ec706d0e90ccfe6e25975f03684ab868	non
6299002dc09ff7c38614b7e3fde3f5ec	non
d7c700c52186e0a86c52b46d13c356c4	non
09f1979172bd78481cd7078efcfc5997	non
f0b0539c3e7116f313603332d6fb6339	non
27e70cb403be61c4b4a1affd11a5fb5d	non
9e84387ea9c0966a3e9648b0e70dc97b	non
f998d7e45f22505a983ab13d1f3523c4	non
67cf2720ba6a71e765604dad26e01278	non
77362729d0e7e73d6b681611d218a8bd	non
480f0e43b279d0ec945f81c66f88fc41	non
ce67d095367f41bf6f7ac10387a2768b	non
d96d592c5c0e03bac23a0dae67947430	non
932c8020dcd1140e7381fbfe92f2ba71	non
3d7046d96601c1ca538656e0b6c142df	non
dab078972f44d49e6583886ab6a03230	non
2233c772641a1be074842abd063dbd91	non
97f341932d53148505c552bc830406df	non
b571aa40574db2fe5473398909b5b5c4	non
dafce200836e61302d80448704bde83c	non
477ff7a1f4c69101efa1a6cbabc4548d	non
52f41bc68abc40fac5a101560ab5e8d8	non
1f9951f5d8b49ddfd0a4abb12e726bd4	non
cdb0b7ff41888c474bab4a70d7418418	non
fc4b9d8dde28c42973fc67d27c51a4ce	non
b5462b34b68b450a3b200f53489a7789	non
238c7f2a138332d5bde69653994f533b	non
44e0b34594cd918f7ac86309af722680	non
c08975a0c56da58ef3d99d6e39381182	non
d902ccbc1123a70efda20016dbe8caea	non
77c3083e42c3a8b89ddc32099aaa9d1b	non
159a256d5b5a830f3333c8b9a716d071	non
03707ca04bad30b9b1b6f7b7d92fbc12	non
f6792222854a071e1d6888a1d0771072	non
f721f9114ca5a28fb9ed3af775069360	non
e0451b0a4da9b3e7f5267820f4b6d874	non
6cd9414d389a7a9b296901e6e40027b3	non
2ae482575fbc98e204bf0c5fc9fc81fe	non
31a08e07ef2cb8c89b051ea970d802fb	non
446ab3c6ee3682ed01c16b5014e34fe8	non
7c55e66176d9b8236d39c1adc0a75783	non
fc9383fbc53795083deac031daed3239	non
825713180324f0025f6c054e4a18e10f	non
e7104bc82dfe0d014a590551c19d8de1	non
c04466e62581ad3500f8e15fc9f88292	non
85cc486adea0f7f8990f10e190155abc	non
9abfdcc27ed69babaa8733352ae15fc1	non
175567c04fb5fc54504776f90b3dc038	non
cfd5acd12d5160f0765d61e8afa5f284	non
27f05e2447705f8476d4564676613232	non
0e9e40cf97cd6f40a06bfe58208f4a1e	con
a34f0e21664e6296871e868eb1b7c0bf	con
89b27af0bd8843d7ffca7067db40d665	con
5d66bf05421642cd6ddd9dc59abe8db1	con
0cfe4188b65aed503b04e44a9b69c68d	con
8666e0ca2afb5bd9efeed76b93f8e6c6	con
81187eaecdb4ec1d2b3a91208f3f7463	con
c8ea42e5fb16cdacaf6e79e691cb043e	con
1f556ea9a6f92f61672a31acda5758e3	con
2e67eaee66d02eaec79e4b6f2a53c28e	con
562e1b9600926581a25174d8735fcba1	con
233e9c8247bcac08e33e342db58d84d5	con
10106d7a779b1f15e2167c58d85e3531	con
cfd51e7c886fd0ba1ca3a46327816136	con
6d28b0f81d37fdf063fa7f4a2dacaa4c	con
5ff9e14aa133ef135293adf9b11441af	con
69fa6121ada002371d7249a9ec54a229	con
ef1c9dd847d2b33af01a08bf575bac37	con
71f94333c7e5be4d002c4c23083a6fe2	con
eadd667e290d7321a24f5b642108db72	con
8f70808d16a2b9394acfb9347cad16fe	con
fa830c1639650c9a915263ee66238151	con
a6958978de62aaaf6ebf66e83650e9b4	con
ca4cae0b12009ad9ebd207f66f844dd8	con
00b5074488961d8ed56599dacac7b9e4	con
c6d1380a6759a2ba4d522bbadd48efda	con
fd921b66108f88c602e843a1c7842c99	con
4024f5f4af3f9501a48a3608011c8c20	con
a87b33dd1ccd251fcf89acd8627f6762	con
950de0cad12d8a8cd9bb7bfc49a53269	con
0ec020792cac8252326ecfb050f61c1d	con
98d210b73dbbecdfe40251992b834b0d	con
35cb3d21f0d19e1e09cdd11619331d30	con
fa4f2a8353a6da2b6976e2c5e0b67a0b	con
ef9fbe03941cc46b9e0a55dc02d322b9	con
e7ba0b7c43c0c9e70d0388d6234457c3	con
3b798069866ba3219dae6ffb9cc59327	con
05b1f51cb01c2235d277ee32d0223317	con
690c5140b36a6189a29da4b80d0a277e	con
50dc793572826fcd0f77839402ba7771	con
5881353761b412fbf6169f2479a28d6b	con
ee9729e0b5e0a329d4474b64a8d8b91d	con
b066a661db59b5d5b95265cd2c22460d	con
0abb3bdfe8696b4eab54428c36477738	con
37b9c183e18fa47f0a9f2719b910c2fc	con
f88c7312cc0afc6609889eb75f76042c	con
1e5457e98409955e131f0436fe2fc80e	con
29c0e6b76e5c93653b345d7305156586	con
c9bbdbf475aa678202c71076000b1bac	con
32c7ce3c2df3e99927454aa445098d43	con
c711b8535d21473b7b5e0cba1e59899e	con
3c8d3227eeb6a7b5402de6999e3a843e	con
575e25ffda2484a648eeffedc725cd7d	con
252231115f52c9a71d4980155a51d6a1	con
af89bd259849a690df492c8d651479fe	con
c204f05c4bd81441047e6471eecb4c5c	con
b00bc63a2f44749adaa1ea85b6ead1af	con
d260ccad0e13e24a0ed1f698d933dcae	con
452a382aad3ac192e7a4a081579dbb03	con
bc166779a3022e098f10fb0712cf279c	con
32cd63b766103a175a88414899ce2e53	con
baf53aefd8820b13f36c5e82e3f62bc8	con
147d5dc655af4a70f4de9e711c45945b	con
319bbb4f62d7bf77803277f839d395e7	con
f6b70e305925c5870d5f365de1a13d3c	con
48f35f043be78cea1e9d0944d0674d8c	con
4e0dc05b55fc396a593e7fb96b0dc25e	con
f14615dd878ea771ec2c2a06af2e1b5d	con
bfbe77bf4077761651ddf25ed92dbf00	con
385febcf7f79a8891fa47bdeb682dfa3	con
bc414a7188622d29235b6e242febd75d	con
8c1255981b97e3be867f24ecaf9c4950	con
1cf82dfeceaec522426ad506432fe2b7	con
1cc43ef7f9cb2072e3a6e68189e623f3	con
0cfb56389c0eda9155756accb2e556dc	con
384d89df3c9dedcfa7588cc0545cb756	con
01bcb97f7ebd14ac8a41a1208ee50e43	con
5301049473d03544c1b3c6432f718202	con
188bf4ae40b47121599b845a893bf688	con
6efb7b87dd8a0562fbb526af3fc15e14	con
07cd1a82dde66ddccd37b214fa8b3c85	con
baa36ee2d69024b779aea619c0ef123a	con
b24d7f596da595f16b46844de6f3f23c	con
3721631c4acbe978e7823a06497e9e1e	con
f9461e290c3271ce42257732b2178050	con
f4d40cf12896dbc8c7d811e7b2a7bbd5	con
7b68ecd053cb70e683e075a17ad6bc82	con
dd35dd7d93ae368f1af417b8fc853239	con
17465a294c8ee572f36c15ac1ae02ff1	con
16074dd49beab476461588ff72384874	con
498073232a4d869022a838447f0e8f9a	con
7648b7e1dc864a26577a3aebf97e39ea	con
a96dd16812b9ac96fb395c947c35af99	con
93f4c07bac354a50c05f0f5376a889a2	con
11f44c80bb6ad1c309fc781fff0e7a18	con
53299b68dea2b4e2d681f477976efcba	con
9bfacab61b73f9d748ebcb0f1afaa39e	con
fc2b082c98935780e4bfd868e0c45b88	con
2eab2e952ce5aa45aaa3aff2dbf761a7	con
103bcec2b8da1bf7ee4d92cb278948ea	con
ed0587e7755a11549bf45f2f535b9f06	con
ac65b42d46231b3f0c07ea363eeb47d6	con
fc588cd8e718a312657125acf64de26b	con
a25fcac3d96f7da8d95166f941826bc9	con
ffdbe61567bbd40e6d552e9abdc9f1a5	con
3781207b47dcc1d2e887754e622c0276	con
b0aa5366f9e2a685155056014ffebfe0	con
69cea0e59a686bebfa6a7bc9c7083474	con
b504ad2c82dcc9ad967f23aa1dd30a8c	con
9742544e7432b4e91b35ff33eab67f09	con
1c6450a4c25bb28515b18a466c690af4	con
a07ed592b6121a2ec6ed0c38fca25e8d	con
9f58955b3b3ed70e9f85e2b824ad5c63	con
10e72f458438112c3996aacdb8189048	con
9617134d1d367959741ef0822766f4ca	con
d142df77c5dbff6ff445ca389550a9f1	con
d7947136a6aa7a841f4145672d40d162	con
d7b670c8ef5f9f3fef13653265b5c579	con
0996202bd2580e277054a4a58eec5729	con
c801a2154f760653e1ca0d8d18f32683	con
b1f2b44da1c62ab2102872d8685bee91	con
74a75b8e8d0ac2198b1c44700af6df0f	con
f81da2cad3b28ec11c3b72356845143a	con
bb1d44c8a9960281955bd3d4a3219ccd	con
095332d1dbfe41b2c41a0c93cf869de9	con
fc4469ee7e936182eb5728b0ad7ccc5a	con
90be3834d07c72f030f33b3f6fd37283	con
0511587785318a0aaafdbf402be4921e	con
f18fbac5b3469458df80f20dbc7e1b17	con
480a32496db100be85fb88d0a62dd43c	con
d9eb610148cd3b22322668e4099e919f	con
ae9f59ec7cde0d94a9a94aba8b298993	con
ffad22e8d5a2fbd8b77fadb7adc02456	con
d7fbc94d291c448a1161aab399d14f0b	con
861ed0af68d92f3276065550a5b7b79f	con
f72db137031aeac14e73af654e294882	con
1677e84c5e23ccf7c36e564c272f8cae	con
63e855bbea971bd0ade72e86b910cfc2	con
cb5ae34c7b99cc141ea17bd41949ef51	con
288c1a2338aa160dae01081844bbd9c9	con
508ad145d9a909e9267a176660234fb1	con
9d40e6246e631f8860909ce38ecc8971	con
b32fae50c6493bcdfaa951956b64ee49	con
0085cf4a5979f96663b40ff814b9cf03	con
48d7b64b90c8f8cf57be2650d1dc904f	con
f2c5693430664a1a7fe03237ec36d10d	con
344b1b1c4af73c4a72c37c502112d64a	con
39941e32231bef53012f7506f736ea2c	con
cc4bec62fef536733849778ec1cf878a	con
cfe24703b885256ee003e57d0dd421c9	con
4187e20fb07a03e4baa67754ffb3f956	con
ec3d173b4f7070c7aedfb20ce01a906d	con
62a01ea073c4f1cce56689bb94298f7d	con
3fb7a6cfd644eebc129adda3d3ca272b	con
90b1b7942131a29337c94bf7a6b7e1bb	con
408ea978d9accdb26cb2b4a680427eec	con
7c3a01f7122284421c83e89f13e0aa2c	con
7f9d9d24dd55c921f04deb76db4700f7	con
77e1798c725c472ae95581740f1c9da5	con
214622be4251a251f4a52c93db55dcb7	con
24275f578ae592c6e7de6643f8efada7	con
bdb356ed464a1028f87bd4bce3a52d43	con
a15e83b035b971840f711ae56cf24b9f	con
5127d277589bb9decf5a0459c5f2bb6b	con
5afab909737e71aff1235cf3ebcd1d50	con
e8d45482cecbb2975224b37deb85cd47	con
7231827205bc1e9ee42e2e126999f8bd	con
900b4f198c3bacfed8b64e89bd9986b8	con
0cc3d2e715eacd03ce51166a53c725b1	con
ba3cb710102ad10d100aabe03afd06b0	con
6d93a997a6b686e5756051135519b487	con
ad88f2ca2cd98617a8a855a7ca43a2dc	con
93a71c372d0a8d46727ef23ca07b31af	con
22857914e8a2deb6870af49e1764d40a	con
5605e9045975654df514f9d11f7c7498	con
9314ddc03787e0480f8db0f3787e252a	con
38ec02c63d6e47aee231d106cd144c16	con
0a82588c6f20cd7281c527d7a2dca40c	con
d43d5bb25b3e6fba6fa3618e3454d840	con
abb958c1a8b5ca6732dd1a4547d720bb	con
565e9d636a1aa3150fdb363a54eea3f2	con
dae16b72ce708556463506f1909d2f72	con
64621d851d5860491955d9c91d01c5bf	con
0149261d6d2c118ba256f0ddc81d5004	con
bebb6088607119665ec7c0c5861c7c63	con
a9c3b944414f29282a727042c1e1e3a3	con
c2c9b61cdd7e10bc7cd2f3e231710c90	con
a48c0d95cd128606e2001eaae42c0b15	con
b96a0b3ef2fcaa4e80630bfc91ef4d50	con
82f5c163089e16d85e8ee3c988aef7b6	con
04eb36b75fa5696d41e2de852191bab5	con
c0efd9cfe1f342acf4644213ebd01715	con
0d00bd7a38bb147e864239dc31e94b04	con
bc657e32502958ee679ef92d3a370499	con
cfbc39d1373d2597a6bf7c1c38367ee1	con
a899aff755949a388c3d3aeed82557d9	con
329fa504525a9212033f7154bf202a59	con
b4dfae84623e53a0483b73b01a987ad6	con
cc1b29b9f740813f8ac0dec4c0b79196	con
ac03c56512891da5c594a3cd3b9e8358	con
9964ff9395af11b8c7dae18ae687ca44	con
80d31b34965d5ac37e62ab6a5b631e44	con
7927b5ef559f80975500467ca05ad821	con
a226c1fc49d166d85dbd72144c9298ae	con
a4da25393c0036e4d530a422df4b4db5	con
1e902ad362bb3c5a2ff37424e44feb44	con
71f07a3c1cac29cd5e7ce5c507faa688	con
e06654a7524962729121009503b0bd89	con
ab18e0eca3b3bbd71987ba66bed7b6de	con
042ddf8f0b2ffe3d33331d57bc7da813	con
eb1af7357450a8426ff322025f74638e	con
3fc9fb803cc758f7c3791018a291aa9b	con
b5adf42047ae7d8ff293cfcd51b7132d	con
a0fec32fc67632e969eb1d8dcc3a50ea	con
a9221b31fedaa504c736cae43ffb8cdd	con
f95a42fcc451b8da64ed552c0378bd45	con
22d0744e9bcb026553cab8a439f837c4	con
b4600e1ddfd276bcda6e0956baa35f2c	con
a431389bcaa93534700f3930da98a521	con
6c25c5b689dd26d8d959bb1e24bf4982	con
e0f4b17a150b0d94659998dc0b49a005	con
8470d6232faa521eb838e08640c535ff	con
450a7a021280e226db2ea0cf0a4260ac	con
74532c36caa0c9344757e16cbf92ac3f	con
55f64ddc158ab0386854578af45094ff	con
210a50e6f8d3b8070a54cabbeee16f06	con
7ebeb5b6e212a364f358e1b94d3a7135	con
fadbffd954d9cbe53e2d753314a019dd	con
e71522c12cfcf222782caf53dc199c5a	con
6a7b9412ef270a892df876e4ef8f6bbc	con
e78e049771da2d1fd0f6183c85dec786	non
4c997229b4ed10d2327a4d891bb38fbc	pro
a1d44698c76b600decaaa7467812df9f	non
dd9df1ff0da5d2711376dc9b70d4da2a	pro
de726b5830dce38b9631784cd4ea8407	pro
051eb2e15c2544b3616cf86ffe651da5	pro
2a042bda0cd4b6f7b1faf586e52b5390	pro
827da467206370753a61f9d0a6043bed	pro
c2c7133533ce97476685efd1fa5308e5	pro
bcfa0e0242184543ccc107da6319f984	pro
325466dd770c7d20b878d19edef36b8b	pro
1558695af1fac9133b33d275ec80bfa6	pro
de9e7bdc00d63b1d958e6ea6e2e743ef	pro
0b77b1958408e3a7114ae5d4684fb620	pro
7d91ccbc5e716892b0266f0a1662ba35	pro
1b7eff3e2ff9352f8f72790b7770690b	pro
97eba94a4538a86382d0fc874e458c34	pro
7650132c07e4861a59f02033279fed6f	pro
1581eb88e1997d1c1166de667f3e53d8	pro
1c7cbf2d5241998c8f48b7e581c5e671	pro
6862fb3a5921f620e264f8db6d98a6fb	pro
4fdc9929a55a3f3e17150c6236596665	pro
06888793d8b9634a103fe6c2ad830212	pro
96dc401389e453e13a6e7e26a9448d91	pro
00a97f3d7f69b7cebf15d7538047ca38	pro
7f25e444f818fdcf88688c5f0e8ad297	pro
3907b402ed8958df83738a4f57554f54	pro
08c620f2e9eca457fb8eb0115a7d5cda	pro
ab494121b9e9c0acee71086c8a26e0d0	pro
bd9cddaa4dbb1b8c9c37bda9c9f124c1	pro
0f9a0e552cb10fdc09740927e06674d2	pro
8f683cf3a4135173e354d8af774b46e9	pro
3c12ea7f39636f9300f95113d2348d04	pro
b0156e80e74038b36ce3ffa61678f600	pro
e70da5c5885fc0ca51c6bf2db7d60aef	pro
ae4538b3adf604a9ca0f19b7603aa687	pro
8d0b9262eb39957463f57751f27f8ee3	pro
7b74ee480192679fce15cb990541da85	pro
ce6d313dda8ae45148ac56971f4d60bf	pro
3d7692dd249e04c18668e6a88ec218bb	pro
f6bb5af6d385b62d38b249267aadafb8	pro
7ba04d939c025a3488ab6048c92214f0	pro
7985c13edf752968a7c2b3c45f2ba8d4	pro
e13084b1cc638237587e1c87bed7d3d4	pro
7f7e17bb0c84e36e0a715055361ef2a6	pro
16a67a338507c441e7e088ca37339cf0	pro
b00d0167097f733b204f5ae5334d4246	pro
87ba4e555f7fbcd1ccd06a7241e8b9ff	pro
c9b6c6a3a7c691c4f8511eb64e5908c9	pro
8fd025232afe43a0b2fb0b2acc085d58	pro
5a4912217c3bbe330912c0c60964240d	pro
223292e40c9a81edd9471d23874d2135	pro
1831de74a3253885c3c02900d53410ec	pro
e48f3477055e8c44bef23f0a3cea5a2f	pro
427b55fc8f59c9b53e22b16428df264a	pro
7a5668a5a16c9a5c8dd5266e08339b04	pro
15cb5a54e7e7d6429f29adcdd25eae6b	pro
8b98a2168e30b05673276f7219455d62	pro
800b9e35df6a2271013e337377f1e4ef	pro
6b0bf0abc7b830711120b0ee56d166e4	pro
9de4b18585872d82225e0e5f57683c00	pro
814efe7c03993843f672d79bd47dc63d	pro
625c7fe5cdca4343c709f8ba1749276d	pro
f1cd9befbe1bfd7591f66e4707e0d536	pro
3f2f3e8e2c4ed8b56c50880b2887d44b	pro
85203d933e52abc0eed0d04370e4deae	pro
9ec0d29e805070a5c15e0acdc114c8ba	pro
023c4f5583732384b4cbeee0605fea43	pro
84b6db17011bb5358389b1cf1583a707	pro
1d1d2a692f7d1c5c84719d6e12c59ed6	pro
6fd22023f32e7def9689a93a59356d66	pro
db4ed94e7b24e727cf9fb8213cd013a1	pro
831a43a66ebd017b88995e9049f832d4	pro
0cfff7b31ed2a0375fd7aa7c91a0f273	pro
6da54192064f3c3ef4c14613e679f0e4	pro
2570bf8319df2e6de98a03122620dd0b	pro
11fab5f27d21e5d83c50f4947b2b51fc	pro
7c9564fc66c0281e071b46f7dee4d828	pro
edff140406b788c19275658562739a42	pro
e79711fd43f767999b6612a848950c98	pro
d998e715d745241eca0f6782c4adfb94	pro
79e361f3a5707309273e9e4e3d55f80c	pro
1f86728c143772984da322470bf7eaa9	pro
b847ee1861c6a99d683ecaaeaadedda0	pro
4df85e04b22891ddbc24f1fb3398d7e0	pro
0836bde4e328d76fba88fe5ba62b3dba	pro
c36b06ce5bb7675bfa54734df4b7d567	pro
de29f6408a747876f955ea893311c370	pro
b37e954c899ded88beefc98fa9522e4e	pro
ac95ddd384842e048f31955df4470727	pro
029b700e56f0f8b754dfeeceae132d55	pro
1c7b89b1acf629f6ac0f4f8961945226	pro
2387662c9e6376a7eab2f97e16c84336	pro
57a467f47c4687d39bbcbff58c73abe6	pro
73c8a1d71b24b4b95ee1399960354360	pro
7b1ee380c996628f5a1252719aa6c2da	pro
b7da70e42132e8415cb04e86432e69c9	pro
a9544b63a1e27970c2871044697bf017	pro
edc55dec23a52002f35899f6401551c9	pro
31454c2f7a58d975fa8715ff14267bd6	pro
63665135034ef193750c86716f3e1bde	pro
9ff0f3918539ee1ebc2e8c006f629be1	pro
98c1405239a0180d1cab76fe4f3518be	pro
b36928ec19b821a4651665d6e3a69703	pro
1ffc9c49689f544373c1a1adb937adac	pro
d30e226aabcb882954622aca8c1037b7	pro
f8511e1627229db15c4d9173eb933571	pro
3df72c38dbe044d2fd959e5ce6d4da39	pro
08153deadea3ebe534c2b8799c168350	pro
a66fdf835f9e27eda3552311471b05b8	pro
d745bb659827e0441b0f26e5b8920aae	pro
533035633d02932a3415754aebd70c0a	pro
5fc2109b781fd0900c06ad2e4831957a	pro
b332eec210f0c5c845a678a4fb51d1b8	pro
90898ede1aab2f236e966c1f0e702db9	pro
8f47c8bd6cf1fed85144f338ab34f255	pro
bee6c97946b82a6231e5df5c6e82b8b6	pro
02855d0377d2f5fae2d3ccb8c60e15ba	pro
2231f7ceed588f2ba8e65b0910211de6	pro
77da906b6e12f2df6c49da981f0771cb	pro
02f5e2fbae2e23ea59256b502db735ec	pro
08dbfa2134d7546dc3be6f8ca2a10262	pro
19d5f5f51091a0400f4b4f42097605ad	pro
27eec1dfe257b97369c41d83af76f810	pro
14c13c7003181aa5274dbe0817291cac	pro
4d27314f1c2192044ce56562a41becaa	pro
f64556343e51a21c2bd66bef81fd337c	pro
dbaac728dba98041729abdf6e19d594e	pro
e3985ff68d5726639c00dcf926eb719e	pro
02f0185058a76fc1a4c3b355f938008b	pro
cb8d3f5725c1dce16a1c743cbc75237a	pro
77e094509a0aaea7194761cdd2385d66	pro
50df116c6f04d8e0b3734870b6a6a0ca	pro
7a2b745385c1a9e17892fb1943526c7b	pro
a0fed3333b32c01f69b8560518586bc2	pro
41dffdb83370ec5e48778050c6006f1d	pro
23b9bcea44f2502e5273e8b572149b74	pro
b4e3f20770bf1f508ba8a92066154073	pro
f4e0f92826f30276381e9a60e7b1cdb0	pro
75aec8ec5142acb33e8d07bd7460b1b6	pro
de982ea3f2b8618624a399e6df7a37cc	pro
77ae2b9644ef5229ca8a7c732a85be9e	pro
7ae9083038a2b6e8a0847d87c5729aba	pro
76d58c34ba6c3b4a122d07cfb202acb6	pro
b44e5efc63e801e80cc9ce0e8d9110d8	pro
e200a02449dc407407837a6d37981ed7	pro
162a8e05e737613fd4991322b8342d32	pro
45501bf39031ba98f29ebc0e76465cf3	pro
